order_id,order_date,unit_cost,price,quantity,cogs,sales,profit,channel,promotion_name,product_name,manufacturer,sub_category,category,region,city,country,calculated_profit,cost_ratio,profit_margin,profit_per_order,year,month,quarter
845,2017-12-13,192.84197674941487,588.0,24,4628.207441985956,14112.0,9483.792558014044,Online,No Discount,"A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China,9483.792558014044,0.3279625454922021,0.6720374545077978,395.15802325058513,2017,2017-12,2017Q4
7144,2017-12-12,50.303095484967514,95.95,24,1207.2742916392203,2302.8,1095.5257083607798,Online,No Discount,Contoso 4GB Portable MP3 Player M450 Yellow,"Contoso, Ltd",MP4&MP3,Audio,Asia,Beijing,China,1095.5257083607798,0.5242636319433821,0.4757363680566179,45.646904515032496,2017,2017-12,2017Q4
1160,2017-02-17,181.82283957809065,299.23,10,1818.2283957809066,2992.3,1174.0716042190936,Online,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Silver,"Contoso, Ltd",MP4&MP3,Audio,Asia,Beijing,China,1174.0716042190936,0.607635730301409,0.3923642696985909,117.40716042190937,2017,2017-02,2017Q1
619,2017-12-15,144.29947248248462,299.23,12,1731.5936697898155,3590.76,1859.1663302101847,Online,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Green,"Contoso, Ltd",MP4&MP3,Audio,Asia,Beijing,China,1859.1663302101847,0.4822359806252201,0.5177640193747799,154.9305275175154,2017,2017-12,2017Q4
625,2019-01-08,13.043272981038452,159.0,20,260.86545962076906,3180.0,2919.134540379231,Online,No Discount,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black","Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China,2919.134540379231,0.08203316340275757,0.9179668365972425,145.95672701896154,2019,2019-01,2019Q1
523,2019-05-15,79.63851975410083,199.95,26,2070.6015136066217,5078.73,3008.128486393378,Online,Asian Holiday Promotion,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Recording Pen,Audio,Asia,Beijing,China,3008.128486393378,0.4077006483129881,0.592299351687012,115.69724947666838,2019,2019-05,2019Q2
879,2018-12-04,162.90567741224837,296.0,6,977.4340644734903,1776.0,798.5659355265097,Online,No Discount,WWI 4GB Video Recording Pen X200 Red,Wide World Importers,Recording Pen,Audio,Asia,Beijing,China,798.5659355265097,0.5503570182846229,0.4496429817153771,133.09432258775163,2018,2018-12,2018Q4
7409,2017-12-02,153.07822183732463,296.0,12,1836.9386620478956,3552.0,1715.0613379521044,Online,No Discount,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Recording Pen,Audio,Asia,Beijing,China,1715.0613379521044,0.5171561548558264,0.48284384514417356,142.92177816267537,2017,2017-12,2017Q4
1170,2019-03-02,108.24208560338951,156.0,20,2164.8417120677905,3120.0,955.1582879322095,Online,No Discount,WWI 1GB Digital Voice Recorder Pen E100 Black,Wide World Importers,Recording Pen,Audio,Asia,Beijing,China,955.1582879322095,0.6938595230986508,0.3061404769013492,47.757914396610474,2019,2019-03,2019Q1
1154,2018-06-04,63.08704151100235,159.99,26,1640.263079286061,3991.7505,2351.487420713939,Online,Asian Holiday Promotion,Contoso DVD 9-Inch Player Portable M300 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China,2351.487420713939,0.4109132269880246,0.5890867730119753,90.44182387361305,2018,2018-06,2018Q2
1572,2018-07-17,268.42188180294175,369.0,9,2415.7969362264757,3321.0,905.2030637735243,Online,Asian Spring Promotion,SV Car Video LCD7 M7002 Black,Southridge Video,Car Video,TV and Video,Asia,Beijing,China,905.2030637735243,0.7274305739917121,0.27256942600828793,100.57811819705825,2018,2018-07,2018Q3
7548,2017-07-27,6.322656919695195,40.55,18,113.8078245545135,705.57,591.7621754454865,Online,Asian Spring Promotion,NT Wireless Bluetooth Stereo Headphones E302 Silver,Northwind Traders,Bluetooth Headphones,Audio,Asia,Beijing,China,591.7621754454865,0.1612991263156221,0.8387008736843778,32.87567641363814,2017,2017-07,2017Q3
7056,2017-03-02,486.29323970111653,699.0,10,4862.932397011165,6990.0,2127.0676029888346,Online,No Discount,WWI Projector 720p LCD56 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Beijing,China,2127.0676029888346,0.6956984831203384,0.3043015168796616,212.70676029888347,2017,2017-03,2017Q1
657,2018-03-09,87.93825522504392,219.0,20,1758.7651045008784,4380.0,2621.2348954991216,Online,No Discount,Contoso DVD Recorder L210 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China,2621.2348954991216,0.4015445444065932,0.5984554555934067,131.06174477495608,2018,2018-03,2018Q1
7059,2017-06-21,104.5067641396057,186.9,13,1358.5879338148743,2345.595,987.0070661851255,Online,Asian Holiday Promotion,A. Datum Bridge Digital Camera M300 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China,987.0070661851255,0.5792082323738218,0.42079176762617826,75.92362047577889,2017,2017-06,2017Q2
969,2017-11-08,10.492823531706962,99.99,12,125.91388238048356,1159.884,1033.9701176195165,Online,Asian Summer Promotion,NT Wireless Bluetooth Stereo Headphones M402 Purple,Northwind Traders,Bluetooth Headphones,Audio,Asia,Beijing,China,1033.9701176195165,0.10855730605860893,0.8914426939413911,86.16417646829304,2017,2017-11,2017Q4
7061,2017-08-02,40.24628024502351,69.0,36,1448.8660888208465,2373.6,924.7339111791534,Online,Asian Spring Promotion,Proseware CRT19 E201 White,"Proseware, Inc.",Monitors,Computers,Asia,Beijing,China,924.7339111791534,0.6104086993684051,0.3895913006315948,25.687053088309817,2017,2017-08,2017Q3
7740,2017-02-04,39.82159100763518,299.9,25,995.5397751908795,7497.5,6501.9602248091205,Online,No Discount,Litware Home Theater System 2.1 Channel E212 Brown,"Litware, Inc.",Home Theater System,TV and Video,Asia,Beijing,China,6501.9602248091205,0.13278289765800327,0.8672171023419968,260.0784089923648,2017,2017-02,2017Q1
7605,2018-02-25,2.8894315817227834,186.9,10,28.894315817227834,1869.0,1840.1056841827722,Online,No Discount,A. Datum Bridge Digital Camera M300 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China,1840.1056841827722,0.01545977304292554,0.9845402269570744,184.01056841827722,2018,2018-02,2018Q1
7069,2016-06-15,34.37380510502192,129.0,6,206.24283063013155,735.3,529.0571693698685,Online,Asian Holiday Promotion,WWI LCD17W E200 White,Wide World Importers,Monitors,Computers,Asia,Beijing,China,529.0571693698685,0.2804880057529329,0.7195119942470671,88.17619489497808,2016,2016-06,2016Q2
1755,2016-08-07,63.75475788742892,67.4,4,255.0190315497157,215.68,-39.339031549715685,Online,Asian Spring Promotion,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Bluetooth Headphones,Audio,Asia,Beijing,China,-39.339031549715685,1.182395361413741,-0.1823953614137411,-9.834757887428921,2016,2016-08,2016Q3
7119,2016-07-22,0.5221033717499963,343.0,9,4.698930345749967,3018.4,3013.70106965425,Store,North America Spring Promotion,Contoso SLR Camera M145 Blue,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Yakima,United States,3013.70106965425,0.0015567619751358226,0.9984432380248642,334.8556744060278,2016,2016-07,2016Q3
689,2017-07-27,234.08625202913103,304.0,12,2809.0350243495723,3562.88,753.8449756504278,Store,European Spring Promotion,Contoso SLR Camera M143 Grey,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Cheshire,United Kingdom,753.8449756504278,0.7884169616573031,0.21158303834269687,62.820414637535656,2017,2017-07,2017Q3
7015,2018-05-08,68.03647475137957,102.0,8,544.2917980110366,754.8,210.50820198896338,Store,European Holiday Promotion,Proseware Photo Inkjet Printer E290 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Cheshire,United Kingdom,210.50820198896338,0.7211073105604618,0.27889268943953816,26.313525248620422,2018,2018-05,2018Q2
7020,2017-09-14,17.42997531840844,31.0,12,209.1597038209013,372.0,162.8402961790987,Store,European Spring Promotion,Contoso Integrated Business Phone L08 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Cheshire,United Kingdom,162.8402961790987,0.5622572683357562,0.43774273166424377,13.570024681591557,2017,2017-09,2017Q3
698,2018-10-22,241.90874175195378,304.0,20,4838.174835039075,6080.0,1241.8251649609247,Store,No Discount,Contoso SLR Camera M143 Grey,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Cle Elum,United States,1241.8251649609247,0.7957524399735322,0.20424756002646788,62.09125824804623,2018,2018-10,2018Q4
7043,2016-10-08,183.69285281484844,269.9,15,2755.3927922227267,4048.5,1293.1072077772733,Store,No Discount,WWI Desktop PC1.80 E1801 Black,Wide World Importers,Desktops,Computers,North America,Westminster,Canada,1293.1072077772733,0.6805959718964374,0.3194040281035626,86.20714718515156,2016,2016-10,2016Q4
7080,2018-05-13,359.51640913029695,627.0,13,4673.71331869386,7900.2,3226.48668130614,Store,North America Holiday Promotion,Fabrikam SLR Camera X149 Blue,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Pittsfield,United States,3226.48668130614,0.5915943037763424,0.40840569622365763,248.19128317739538,2018,2018-05,2018Q2
7052,2016-09-18,23.6961707177158,26.9,5,118.480853588579,134.5,16.019146411421005,Store,No Discount,Contoso Bright Light battery E20 Pink,"Contoso, Ltd",Computers Accessories,Computers,North America,Pittsfield,United States,16.019146411421005,0.8808985396920371,0.11910146030796286,3.203829282284201,2016,2016-09,2016Q3
7022,2019-04-15,144.8171693099553,199.95,13,1882.6232010294189,2519.37,636.746798970581,Store,North America Holiday Promotion,WWI 2GB Pulse Smart pen M100 Silver,Wide World Importers,Recording Pen,Audio,North America,Baytown,United States,636.746798970581,0.7472595136996228,0.2527404863003771,48.980522997737005,2019,2019-04,2019Q2
1260,2016-11-19,1.881348938627458,12.99,5,9.40674469313729,64.95,55.54325530686271,Online,No Discount,Contoso 512MB MP3 Player E51 Silver,"Contoso, Ltd",MP4&MP3,Audio,Europe,Berlin,Germany,55.54325530686271,0.14483055724614763,0.8551694427538523,11.108651061372543,2016,2016-11,2016Q4
7084,2016-10-07,206.386615512175,409.0,10,2063.86615512175,4090.0,2026.1338448782499,Online,No Discount,Contoso Home Theater System 4.1 Channel M1400 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Berlin,Germany,2026.1338448782499,0.5046127518635086,0.49538724813649143,202.613384487825,2016,2016-10,2016Q4
7728,2018-02-17,128.73345945051062,169.99,9,1158.6011350545955,1478.913,320.3118649454045,Online,European Back-to-Scholl Promotion,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Televisions,TV and Video,Europe,Berlin,Germany,320.3118649454045,0.7834139905826749,0.21658600941732511,35.59020721615606,2018,2018-02,2018Q1
416,2016-06-09,152.42627315269456,310.0,16,2438.820370443113,4836.0,2397.179629556887,Online,European Holiday Promotion,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Berlin,Germany,2397.179629556887,0.5043052875192542,0.49569471248074587,149.82372684730544,2016,2016-06,2016Q2
273,2018-05-17,39.63631903105179,77.68,8,317.0905522484143,574.832,257.74144775158567,Online,European Holiday Promotion,Contoso 4GB Flash MP3 Player E401 Blue,"Contoso, Ltd",MP4&MP3,Audio,Europe,Berlin,Germany,257.74144775158567,0.5516229998476325,0.4483770001523674,32.21768096894821,2018,2018-05,2018Q2
837,2017-12-13,51.04446148767778,95.95,10,510.4446148767778,959.5,449.0553851232222,Online,No Discount,Contoso 4GB Portable MP3 Player M450 Black,"Contoso, Ltd",MP4&MP3,Audio,Europe,Berlin,Germany,449.0553851232222,0.5319902187355683,0.4680097812644317,44.905538512322224,2017,2017-12,2017Q4
407,2019-05-21,203.71600352061785,232.0,16,3259.4560563298855,3433.6,174.14394367011437,Online,European Holiday Promotion,Contoso 16GB New Generation MP5 Player M1650 Silver,"Contoso, Ltd",MP4&MP3,Audio,Europe,Berlin,Germany,174.14394367011437,0.9492824022395986,0.05071759776040144,10.883996479382148,2019,2019-05,2019Q2
6990,2019-05-21,9.367645807995295,44.0,32,299.76466585584944,1372.8,1073.0353341441505,Online,European Holiday Promotion,SV Keyboard E10 Grey,Southridge Video,Computers Accessories,Computers,Europe,Berlin,Germany,1073.0353341441505,0.2183600421444125,0.7816399578555875,33.5323541920047,2019,2019-05,2019Q2
7339,2019-03-26,125.13500367069697,232.0,16,2002.1600587311516,3526.4,1524.2399412688485,Online,European Holiday Promotion,Contoso 16GB New Generation MP5 Player M1650 White,"Contoso, Ltd",MP4&MP3,Audio,Europe,Berlin,Germany,1524.2399412688485,0.5677631745494418,0.4322368254505582,95.26499632930303,2019,2019-03,2019Q1
161,2017-07-31,41.95297424521121,47.95,24,1006.871381885069,1150.8,143.92861811493094,Online,European Spring Promotion,NT Wireless Bluetooth Stereo Headphones E102 Silver,Northwind Traders,Bluetooth Headphones,Audio,Europe,Berlin,Germany,143.92861811493094,0.8749316839460106,0.12506831605398935,5.9970257547887895,2017,2017-07,2017Q3
7045,2017-05-02,12.935845142002464,69.0,8,103.48676113601971,455.4,351.91323886398027,Online,European Holiday Promotion,Adventure Works CRT19 E10 Black,Adventure Works,Monitors,Computers,Europe,Berlin,Germany,351.91323886398027,0.22724365642516406,0.7727563435748359,43.989154857997534,2017,2017-05,2017Q2
840,2018-04-26,165.86053437243368,165.0,8,1326.8842749794694,1287.0,-39.88427497946941,Online,European Holiday Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berlin,Germany,-39.88427497946941,1.0309901126491603,-0.030990112649160382,-4.985534372433676,2018,2018-04,2018Q2
7410,2019-02-07,21.741675229962105,249.99,9,195.67507706965895,2199.912,2004.2369229303408,Online,European Back-to-Scholl Promotion,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,Wide World Importers,Bluetooth Headphones,Audio,Europe,Berlin,Germany,2004.2369229303408,0.08894677472083382,0.9110532252791662,222.69299143670455,2019,2019-02,2019Q1
7280,2018-06-09,43.486708538526834,199.95,9,391.3803768467415,1769.5575,1378.1771231532584,Store,North America Spring Promotion,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Recording Pen,Audio,Europe,Cambridge,United Kingdom,1378.1771231532584,0.22117415051318848,0.7788258494868116,153.13079146147317,2018,2018-06,2018Q2
7682,2017-01-29,5.100710543649168,14.52,5,25.50355271824584,72.6,47.09644728175415,Store,No Discount,Contoso 1G MP3 Player E100 White,"Contoso, Ltd",MP4&MP3,Audio,Asia,Ashgabat,Turkmenistan,47.09644728175415,0.3512886049345157,0.6487113950654843,9.41928945635083,2017,2017-01,2017Q1
1472,2017-06-05,33.54722946490614,1600.0,13,436.1139830437798,20080.0,19643.88601695622,Store,Asian Holiday Promotion,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Ashgabat,Turkmenistan,19643.88601695622,0.02171882385676194,0.9782811761432381,1511.0681551504786,2017,2017-06,2017Q2
931,2017-12-07,6.6512368789213525,21.57,12,79.81484254705623,258.84,179.02515745294374,Reseller,North America Back-to-School Promotion,Contoso 2G MP3 Player E200 Silver,"Contoso, Ltd",MP4&MP3,Audio,North America,Seattle,United States,179.02515745294374,0.3083559053741935,0.6916440946258066,14.918763121078646,2017,2017-12,2017Q4
680,2017-09-20,13.25229732641801,21.57,20,265.0459465283602,431.4,166.35405347163976,Reseller,No Discount,Contoso 2G MP3 Player E200 Black,"Contoso, Ltd",MP4&MP3,Audio,North America,Seattle,United States,166.35405347163976,0.6143855969595741,0.385614403040426,8.317702673581987,2017,2017-09,2017Q3
7374,2019-05-25,12.588956757363507,699.0,13,163.65643784572558,8947.2,8783.543562154275,Reseller,North America Holiday Promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Laptops,Computers,North America,Seattle,United States,8783.543562154275,0.018291357949495435,0.9817086420505046,675.6571970887903,2019,2019-05,2019Q2
329,2018-01-18,123.54693598448782,229.0,12,1482.5632318138537,2748.0,1265.4367681861463,Reseller,North America Back-to-School Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Seattle,United States,1265.4367681861463,0.5395062706746192,0.46049372932538074,105.4530640155122,2018,2018-01,2018Q1
1501,2017-12-01,53.918746216991174,77.68,12,647.0249546038941,932.16,285.13504539610585,Reseller,North America Back-to-School Promotion,Contoso 4GB Flash MP3 Player E401 White,"Contoso, Ltd",MP4&MP3,Audio,North America,Seattle,United States,285.13504539610585,0.694113622772801,0.305886377227199,23.761253783008822,2017,2017-12,2017Q4
7327,2018-05-10,482.4752868553438,599.0,13,6272.17872911947,7667.2,1395.0212708805302,Reseller,North America Holiday Promotion,Litware Home Theater System 5.1 Channel M514 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,Seattle,United States,1395.0212708805302,0.8180533609556905,0.18194663904430955,107.30932852927155,2018,2018-05,2018Q2
6983,2018-02-27,93.62112684122452,134.0,24,2246.9070441893887,3175.8,928.8929558106115,Reseller,North America Back-to-School Promotion,Contoso 8GB MP3 Player new model M820 Black,"Contoso, Ltd",MP4&MP3,Audio,North America,Seattle,United States,928.8929558106115,0.7075089880311697,0.29249101196883037,38.70387315877548,2018,2018-02,2018Q1
7088,2018-02-25,27.113122687164072,499.9,24,650.7149444919378,11847.63,11196.915055508061,Reseller,North America Back-to-School Promotion,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,Desktops,Computers,North America,Seattle,United States,11196.915055508061,0.0549236382712777,0.9450763617287223,466.5381273128359,2018,2018-02,2018Q1
890,2017-02-28,278.84079351781355,499.9,72,20076.537133282574,35642.87,15566.332866717428,Reseller,North America Back-to-School Promotion,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,Desktops,Computers,North America,Seattle,United States,15566.332866717428,0.5632693757063495,0.4367306242936505,216.19906759329763,2017,2017-02,2017Q1
7109,2018-07-13,78.63610847966922,326.0,18,1415.449952634046,5802.8,4387.350047365954,Reseller,North America Spring Promotion,Proseware Laptop8.9 E089 Black,"Proseware, Inc.",Laptops,Computers,North America,Seattle,United States,4387.350047365954,0.2439253382219008,0.7560746617780992,243.74166929810858,2018,2018-07,2018Q3
939,2018-03-13,117.2014531936976,255.0,10,1172.014531936976,2550.0,1377.985468063024,Reseller,No Discount,Contoso 32GB Video MP3 Player M3200 Pink,"Contoso, Ltd",MP4&MP3,Audio,North America,Seattle,United States,1377.985468063024,0.459613541936069,0.5403864580639309,137.7985468063024,2018,2018-03,2018Q1
7338,2017-09-09,93.3448352451384,95.95,20,1866.8967049027679,1919.0,52.10329509723215,Reseller,No Discount,Contoso 4GB Portable MP3 Player M450 White,"Contoso, Ltd",MP4&MP3,Audio,North America,Seattle,United States,52.10329509723215,0.9728487258482376,0.027151274151762453,2.6051647548616073,2017,2017-09,2017Q3
1337,2017-06-26,91.97773728153214,290.0,9,827.7996355337893,2610.0,1782.2003644662107,Reseller,North America Spring Promotion,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Seattle,United States,1782.2003644662107,0.3171646113156281,0.6828353886843719,198.02226271846786,2017,2017-06,2017Q2
7261,2016-12-30,6.237934042216163,25.69,18,112.28281275989093,447.006,334.72318724010904,Reseller,North America Back-to-School Promotion,NT Bluetooth Stereo Headphones E52 Blue,Northwind Traders,Bluetooth Headphones,Audio,North America,Seattle,United States,334.72318724010904,0.25118860319523884,0.7488113968047612,18.595732624450502,2016,2016-12,2016Q4
722,2017-05-19,4.662325784463444,4.74,120,559.4790941356132,567.852,8.37290586438678,Reseller,North America Holiday Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Seattle,United States,8.37290586438678,0.9852551265745533,0.014744873425446737,0.06977421553655651,2017,2017-05,2017Q2
7073,2018-07-09,0.07904467092642474,109.99,18,1.4228040766756453,1974.3205,1972.8976959233244,Reseller,North America Spring Promotion,SV DVD 7-Inch Player Portable E200 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Seattle,United States,1972.8976959233244,0.0007206550692633974,0.9992793449307366,109.6054275512958,2018,2018-07,2018Q3
995,2018-08-21,85.63653706819566,115.0,18,1541.457667227522,2035.5,494.04233277247795,Reseller,North America Spring Promotion,WWI Wireless Bluetooth Stereo Headphones M270 Silver,Wide World Importers,Bluetooth Headphones,Audio,North America,Seattle,United States,494.04233277247795,0.7572869895492617,0.24271301045073837,27.446796265137664,2018,2018-08,2018Q3
1259,2018-10-25,33.59423366452476,115.0,10,335.94233664524756,1150.0,814.0576633547524,Reseller,No Discount,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,Bluetooth Headphones,Audio,North America,Seattle,United States,814.0576633547524,0.29212377099586745,0.7078762290041326,81.40576633547525,2018,2018-10,2018Q4
374,2019-03-21,13.95447218763738,21.57,20,279.0894437527476,431.4,152.31055624725235,Online,No Discount,Contoso 2G MP3 Player E200 Red,"Contoso, Ltd",MP4&MP3,Audio,North America,Bethesda,United States,152.31055624725235,0.6469389053146677,0.3530610946853323,7.615527812362617,2019,2019-03,2019Q1
7101,2018-10-05,529.7102287750766,1580.0,30,15891.306863252299,47400.0,31508.6931367477,Online,No Discount,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States,31508.6931367477,0.3352596384652384,0.6647403615347616,1050.2897712249235,2018,2018-10,2018Q4
1147,2017-06-18,68.84563964007863,310.0,9,619.6107567607077,2728.0,2108.389243239292,Online,North America Spring Promotion,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Bethesda,United States,2108.389243239292,0.22713004280084592,0.7728699571991541,234.26547147103247,2017,2017-06,2017Q2
1344,2017-07-31,68.53749816654455,109.95,9,616.837483498901,978.555,361.717516501099,Online,North America Spring Promotion,Contoso 8GB Super-Slim MP3/Video Player M800 Red,"Contoso, Ltd",MP4&MP3,Audio,North America,Bethesda,United States,361.717516501099,0.6303554562583615,0.36964454374163846,40.19083516678878,2017,2017-07,2017Q3
7095,2018-01-15,169.9818293646382,229.9,96,16318.255619005267,21886.48,5568.224380994732,Online,North America Back-to-School Promotion,WWI Desktop PC1.80 E1800 White,Wide World Importers,Desktops,Computers,North America,Bethesda,United States,5568.224380994732,0.7455861161322089,0.25441388386779107,58.00233730202846,2018,2018-01,2018Q1
1051,2019-05-29,33.15829832438106,134.0,13,431.0578782169537,1715.2,1284.1421217830464,Online,North America Holiday Promotion,Contoso 8GB MP3 Player new model M820 Yellow,"Contoso, Ltd",MP4&MP3,Audio,North America,Bethesda,United States,1284.1421217830464,0.25131639354999635,0.7486836064500036,98.78016321408049,2019,2019-05,2019Q2
7111,2017-06-04,9.437311288346358,11.5,9,84.93580159511723,103.5,18.564198404882774,Online,North America Spring Promotion,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States,18.564198404882774,0.8206357642040312,0.17936423579596883,2.0626887116536414,2017,2017-06,2017Q2
7221,2018-04-05,252.42396610915029,326.0,26,6563.0231188379075,7954.4,1391.376881162092,Online,North America Holiday Promotion,Proseware Laptop8.9 E089 Black,"Proseware, Inc.",Laptops,Computers,North America,Bethesda,United States,1391.376881162092,0.8250808507037498,0.17491914929625016,53.51449542931123,2018,2018-04,2018Q2
552,2018-05-24,323.56908678730076,326.0,13,4206.39812823491,3977.2,-229.19812823490975,Online,North America Holiday Promotion,Proseware Laptop8.9 E089 Black,"Proseware, Inc.",Laptops,Computers,North America,Bethesda,United States,-229.19812823490975,1.0576280117255632,-0.05762801172556315,-17.630625248839213,2018,2018-05,2018Q2
